ts,src_ip,src_port,dst_ip,dst_port,proto,pck_len,tcp_flags,mirai
1615343801.936767,2975,60321,5264,1434,17,60,-,-
1615343801.976398,2975,36147,5345,1434,17,60,-,-
1615343802.030725,426,47394,5108,2737,6,60,2,0
1615343802.046962,2975,45976,5311,1434,17,60,-,-
1615343802.141584,2953,26200,5313,8586,6,60,2,0
1615343802.157888,2975,57182,5186,1434,17,60,-,-
1615343802.241184,2975,51299,5263,1434,17,60,-,-
1615343802.448815,2975,39242,5118,1434,17,60,-,-
1615343802.463127,2975,59561,5157,1434,17,60,-,-
1615343802.496205,2627,47215,5175,24732,6,60,2,0
1615343802.524145,3476,38381,5327,9144,6,60,2,0
1615343802.555038,2975,45722,5201,1434,17,60,-,-
1615343802.576972,2975,40164,5237,1434,17,60,-,-
1615343802.602471,2975,50372,5137,1434,17,60,-,-
1615343802.617228,2975,42116,5231,1434,17,60,-,-
1615343802.637732,839,55531,5313,80,6,60,2,0
1615343802.687812,2975,45247,5120,1434,17,60,-,-
1615343802.753384,839,47918,5188,80,6,60,2,0
1615343802.803685,3178,52401,5310,1434,17,60,-,-
1615343802.807959,4459,36243,5146,143,6,60,2,0
1615343802.825352,2975,55683,5234,1434,17,60,-,-
1615343802.896951,2975,52232,5116,1434,17,60,-,-
1615343802.904431,2975,54578,5134,1434,17,60,-,-
1615343802.926271,426,47394,5138,1859,6,60,2,0
1615343802.946858,426,47394,5174,1077,6,60,2,0
1615343802.996603,2975,35255,5306,1434,17,60,-,-
1615343803.006632,2975,37294,5294,1434,17,60,-,-
1615343803.013386,614,51573,5124,45959,6,60,2,0
1615343803.047806,4687,41922,5115,3478,17,62,-,-
1615343803.075008,2975,35814,5148,1434,17,60,-,-
1615343803.150167,2975,40971,5224,1434,17,60,-,-
1615343803.164835,1216,43975,5315,4567,6,60,2,0
1615343803.210244,979,1280,5338,445,6,66,2,0
1615343803.235395,2776,64198,5326,445,6,66,2,0
1615343803.251162,2975,47664,5179,1434,17,60,-,-
1615343803.322061,2975,37017,5266,1434,17,60,-,-
1615343803.372171,4140,51220,5344,12345,6,60,2,0
1615343803.382240,2975,45003,5125,1434,17,60,-,-
1615343803.457353,2975,50692,5207,1434,17,60,-,-
1615343803.478755,2975,57961,5150,1434,17,60,-,-
1615343803.480077,2975,37516,5280,1434,17,60,-,-
1615343803.484569,2975,54918,5212,1434,17,60,-,-
1615343803.527172,2975,49074,5252,1434,17,60,-,-
1615343803.547580,2975,51395,5329,1434,17,60,-,-
1615343803.594183,2975,50950,5262,1434,17,60,-,-
1615343803.616977,2975,32856,5108,1434,17,60,-,-
1615343803.645541,2975,37137,5256,1434,17,60,-,-
1615343803.668512,2975,48774,5300,1434,17,60,-,-
1615343803.755271,2975,42067,5314,1434,17,60,-,-
1615343803.837508,2975,55884,5127,1434,17,60,-,-
1615343803.870174,2975,57182,5160,1434,17,60,-,-
1615343803.884897,2975,43226,5189,1434,17,60,-,-
1615343803.931887,638,47100,5299,7310,6,60,2,0
1615343803.950086,2975,54928,5136,1434,17,60,-,-
1615343803.973750,2975,33440,5133,1434,17,60,-,-
1615343804.031725,254,50100,5136,445,6,66,2,0
1615343804.045653,4459,42805,5182,143,6,60,2,0
1615343804.180344,2776,62976,5236,445,6,66,2,0
1615343804.305147,4114,46438,5312,445,6,60,2,0
1615343804.330495,2975,32992,5172,1434,17,60,-,-
1615343804.357789,2975,33578,5336,1434,17,60,-,-
1615343804.416717,2975,35171,5177,1434,17,60,-,-
1615343804.420552,2776,62852,5307,445,6,66,2,0
1615343804.481610,2975,39132,5209,1434,17,60,-,-
1615343804.484694,2975,39887,5270,1434,17,60,-,-
1615343804.492692,3178,44094,5122,1434,17,60,-,-
1615343804.519691,2975,45307,5169,1434,17,60,-,-
1615343804.582946,4320,54258,5103,445,6,66,2,0
1615343804.643522,426,47394,5118,514,6,60,2,0
1615343804.664145,4459,43246,5286,143,6,60,2,0
1615343804.714300,2975,55010,5168,1434,17,60,-,-
1615343804.736834,2975,34312,5282,1434,17,60,-,-
1615343804.751979,2975,36906,5343,1434,17,60,-,-
1615343804.754440,4162,49064,5226,53413,17,71,-,-
1615343804.774375,2975,53353,5170,1434,17,60,-,-
1615343804.784739,3178,60443,5154,1434,17,60,-,-
1615343804.816083,4036,12973,5148,445,6,66,2,0
1615343804.833717,2975,36604,5176,1434,17,60,-,-
1615343804.885346,614,51573,5314,45794,6,60,2,0
1615343804.917046,426,47394,5282,2391,6,60,2,0
1615343804.919406,2975,56483,5325,1434,17,60,-,-
1615343804.947924,2975,37416,5144,1434,17,60,-,-
1615343804.949306,2975,41985,5260,1434,17,60,-,-
1615343804.989545,2975,56432,5288,1434,17,60,-,-
1615343805.102611,2975,49861,5155,1434,17,60,-,-
1615343805.145025,2975,36429,5230,1434,17,60,-,-
1615343805.213886,490,48044,5134,23,6,60,2,1
1615343805.223087,4459,39832,5319,143,6,60,2,0
1615343805.234943,2975,42304,5211,1434,17,60,-,-
1615343805.284415,3059,35413,5182,631,6,60,2,0
1615343805.300356,2975,47342,5203,1434,17,60,-,-
1615343805.305376,2975,57689,5142,1434,17,60,-,-
1615343805.379357,2975,35721,5253,1434,17,60,-,-
1615343805.384959,2975,46637,5332,1434,17,60,-,-
1615343805.414321,2975,57064,5161,1434,17,60,-,-
1615343805.465462,2975,43163,5193,1434,17,60,-,-
1615343805.536067,2975,48492,5304,1434,17,60,-,-
1615343805.543024,2975,40225,5187,1434,17,60,-,-
1615343805.547054,2975,35430,5296,1434,17,60,-,-
1615343805.593450,2975,48550,5121,1434,17,60,-,-
1615343805.612922,3819,43412,5256,30,6,60,2,0
1615343805.664500,254,51177,5103,445,6,66,2,0
1615343805.765438,2975,40472,5235,1434,17,60,-,-
1615343805.766450,2975,36745,5272,1434,17,60,-,-
1615343805.811854,2975,37020,5145,1434,17,60,-,-
1615343805.822630,2975,53932,5154,1434,17,60,-,-
1615343805.830708,614,51573,5329,45026,6,60,2,0
1615343805.859031,2474,63354,5290,445,6,66,2,0
1615343805.887373,2776,60655,5334,445,6,66,2,0
1615343805.933865,4160,41090,5173,3389,6,60,2,0
1615343806.014874,2975,50737,5340,1434,17,60,-,-
1615343806.053184,614,51573,5262,55862,6,60,2,0
1615343806.053501,2975,55339,5222,1434,17,60,-,-
1615343806.107194,2975,40196,5279,1434,17,60,-,-
1615343806.194022,4459,41061,5294,143,6,60,2,0
1615343806.221936,2975,40406,5275,1434,17,60,-,-
1615343806.223576,632,54903,5166,1221,6,60,2,0
1615343806.256893,614,51573,5121,45959,6,60,2,0
1615343806.355671,2975,34210,5302,1434,17,60,-,-
1615343806.384289,2975,49174,5103,1434,17,60,-,-
1615343806.424576,2975,41905,5250,1434,17,60,-,-
1615343806.426980,3922,64477,5309,445,6,66,2,0
1615343806.452223,4459,33518,5137,143,6,60,2,0
1615343806.539946,426,47394,5125,1368,6,60,2,0
1615343806.552020,426,47394,5225,2491,6,60,2,0
1615343806.593850,426,47394,5280,820,6,60,2,0
1615343806.603830,2780,50648,5167,445,6,66,2,0
1615343806.612523,2975,38611,5216,1434,17,60,-,-
1615343806.614393,2975,42056,5301,1434,17,60,-,-
1615343806.628123,2780,50703,5341,445,6,66,2,0
1615343806.643014,2776,61597,5338,445,6,66,2,0
1615343806.748116,2975,49775,5319,1434,17,60,-,-
1615343806.819980,2975,53013,5171,1434,17,60,-,-
1615343806.961438,2975,35866,5104,1434,17,60,-,-
1615343806.971339,2975,42135,5251,1434,17,60,-,-
1615343806.974666,2975,45119,5124,1434,17,60,-,-
1615343806.995292,2975,40423,5269,1434,17,60,-,-
1615343807.018887,2975,54264,5117,1434,17,60,-,-
1615343807.058815,2975,49406,5331,1434,17,60,-,-
1615343807.120575,2975,52944,5151,1434,17,60,-,-
1615343807.123593,426,47394,5195,1652,6,60,2,0
1615343807.168952,2975,35581,5215,1434,17,60,-,-
1615343807.171266,4137,50362,5123,7443,6,60,2,0
1615343807.187659,2098,47291,5113,131,6,60,2,0
1615343807.201349,1544,45243,5336,13662,6,60,2,0
1615343807.228175,2975,43362,5257,1434,17,60,-,-
1615343807.263225,2975,38474,5162,1434,17,60,-,-
1615343807.292081,2975,59908,5243,1434,17,60,-,-
1615343807.375118,2975,35136,5184,1434,17,60,-,-
1615343807.405075,2297,40021,5216,1433,6,60,2,0
1615343807.428709,2975,40272,5099,1434,17,60,-,-
1615343807.545227,3472,9432,5129,3117,6,60,2,0
1615343807.551227,694,53795,5204,631,6,60,2,0
1615343807.572789,426,47394,5124,1844,6,60,2,0
1615343807.643783,2975,60139,5293,1434,17,60,-,-
1615343807.669531,2975,47869,5322,1434,17,60,-,-
1615343807.673307,2975,58472,5196,1434,17,60,-,-
1615343807.719450,2975,43585,5342,1434,17,60,-,-
1615343807.752058,2975,50737,5283,1434,17,60,-,-
1615343807.830119,2975,50198,5346,1434,17,60,-,-
1615343807.862008,2098,47291,5201,131,6,60,2,0
1615343807.868549,4958,36945,5291,23,6,60,2,0
1615343807.872486,2975,39493,5242,1434,17,60,-,-
1615343807.897613,2776,64589,5253,445,6,66,2,0
1615343807.944932,2975,59401,5158,1434,17,60,-,-
1615343807.984444,637,47282,5129,8096,6,60,2,0
1615343807.993939,839,46167,5241,80,6,60,2,0
1615343808.049824,3421,40577,5274,5555,6,60,2,0
1615343808.080862,2975,56258,5299,1434,17,60,-,-
1615343808.135151,4681,40019,5345,5555,6,60,2,0
1615343808.142227,2975,55722,5227,1434,17,60,-,-
1615343808.142398,2975,35006,5213,1434,17,60,-,-
1615343808.163921,2975,40547,5195,1434,17,60,-,-
1615343808.186305,2975,53666,5286,1434,17,60,-,-
1615343808.202920,2975,44610,5273,1434,17,60,-,-
1615343808.206663,2975,37658,5167,1434,17,60,-,-
1615343808.240830,2975,48706,5310,1434,17,60,-,-
1615343808.312843,2804,60205,5261,88,6,60,2,0
1615343808.356175,2804,31810,5259,8180,6,60,2,0
1615343808.363976,2975,50928,5238,1434,17,60,-,-
1615343808.378412,2804,8246,5258,8180,6,60,2,0
1615343808.413589,2975,49610,5115,1434,17,60,-,-
1615343808.434046,2975,54090,5119,1434,17,60,-,-
1615343808.444598,2975,44776,5178,1434,17,60,-,-
1615343808.465175,2975,47052,5223,1434,17,60,-,-
1615343808.481690,1774,64611,5338,5901,6,60,2,0
1615343808.491572,4459,46907,5222,143,6,60,2,0
1615343808.503609,2975,59497,5100,1434,17,60,-,-
1615343808.509085,2975,44088,5105,1434,17,60,-,-
1615343808.526176,2975,57269,5130,1434,17,60,-,-
1615343808.553999,2975,47089,5350,1434,17,60,-,-
1615343808.577708,2079,49975,5334,8080,6,60,2,0
1615343808.589888,2975,58902,5335,1434,17,60,-,-
1615343808.598536,4459,57015,5203,143,6,60,2,0
1615343808.611307,426,47394,5287,1514,6,60,2,0
1615343808.620302,2975,48974,5185,1434,17,60,-,-
1615343808.622522,2975,38815,5183,1434,17,60,-,-
1615343808.632052,1392,34964,5336,8006,6,60,2,0
1615343808.642729,2975,38889,5163,1434,17,60,-,-
1615343808.673787,2975,45059,5191,1434,17,60,-,-
1615343808.680079,755,14301,5343,6380,6,60,2,0
1615343808.705698,2975,34951,5233,1434,17,60,-,-
1615343808.769178,2975,47330,5326,1434,17,60,-,-
1615343808.773308,3316,8969,5297,1433,6,60,2,0
1615343808.774873,2975,50746,5254,1434,17,60,-,-
1615343808.811430,979,49796,5255,445,6,66,2,0
1615343808.840008,2975,57667,5166,1434,17,60,-,-
1615343808.856676,1790,47155,5152,33983,6,60,2,0
1615343808.864332,2975,49212,5220,1434,17,60,-,-
1615343808.878222,4737,40307,5285,31059,6,60,2,0
1615343808.886205,2776,60655,5334,445,6,66,2,0
1615343808.946618,426,47394,5179,507,6,60,2,0
1615343808.983630,1827,50101,5343,33899,6,60,2,0
1615343809.081505,3451,29031,5251,47001,6,60,2,0
1615343809.116692,2975,47996,5255,1434,17,60,-,-
1615343809.129154,2975,39515,5198,1434,17,60,-,-
1615343809.156867,2975,53850,5138,1434,17,60,-,-
1615343809.159463,2975,37337,5297,1434,17,60,-,-
1615343809.172959,2975,55925,5159,1434,17,60,-,-
1615343809.185640,2975,58651,5164,1434,17,60,-,-
1615343809.194012,4160,48736,5246,3389,6,60,2,0
1615343809.244647,4258,54494,5237,1723,6,60,2,0
1615343809.255672,2975,38242,5111,1434,17,60,-,-
1615343809.270394,2975,54527,5334,1434,17,60,-,-
1615343809.282673,2975,47416,5199,1434,17,60,-,-
1615343809.307323,2975,54672,5165,1434,17,60,-,-
1615343809.309549,979,1280,5338,445,6,62,2,0
1615343809.312129,3046,38520,5189,8080,6,74,2,0
1615343809.336275,2975,42646,5246,1434,17,60,-,-
1615343809.340301,2975,46950,5305,1434,17,60,-,-
1615343809.347573,426,47394,5246,2797,6,60,2,0
1615343809.418045,2975,35957,5175,1434,17,60,-,-
1615343809.422056,3922,64477,5309,445,6,66,2,0
1615343809.423524,1411,48652,5276,9476,6,60,2,0
1615343809.452170,4891,59292,5225,23,6,60,2,0
1615343809.486475,2975,39805,5101,1434,17,60,-,-
1615343809.489965,2975,57728,5131,1434,17,60,-,-
1615343809.502033,641,47262,5312,1718,6,60,2,0
1615343809.506937,2975,39848,5106,1434,17,60,-,-
1615343809.532837,4158,54391,5187,80,6,60,2,0
1615343809.536063,2975,32974,5109,1434,17,60,-,-
1615343809.605924,2780,50648,5167,445,6,66,2,0
1615343809.623844,2780,50703,5341,445,6,66,2,0
1615343809.656359,4459,34557,5124,143,6,60,2,0
1615343809.676380,1491,8080,5113,1707,6,60,2,0
1615343809.754212,2975,50703,5107,1434,17,60,-,-
1615343809.783635,426,47394,5121,1221,6,60,2,0
1615343809.796898,2780,51100,5322,445,6,66,2,0
1615343809.818565,621,53586,5301,80,6,60,2,0
1615343809.829373,426,47394,5149,66,6,60,2,0
1615343809.855297,107,54107,5108,23,6,60,2,0
1615343809.867997,2975,42060,5333,1434,17,60,-,-
1615343809.876646,4674,42551,5270,14231,6,60,2,0
1615343809.907763,2975,54279,5291,1434,17,60,-,-
1615343809.990753,2975,35137,5347,1434,17,60,-,-
1615343810.292597,2604,45601,5337,623,6,60,2,0
1615343810.341974,1936,43070,5181,10120,6,60,2,0
1615343810.487415,2098,47291,5183,131,6,60,2,0
1615343810.580139,614,51573,5191,45363,6,60,2,0
1615343810.626871,2776,55460,5284,445,6,66,2,0
1615343810.731929,343,44574,5332,23,6,60,2,0
1615343810.804372,1345,50065,5165,10001,17,60,-,-
1615343810.815316,4036,12973,5148,445,6,62,2,0
1615343810.843894,501,62713,5225,26,6,60,2,0
1615343810.849519,1746,54835,5284,20249,6,60,2,0
1615343811.049302,640,47186,5113,6909,6,60,2,0
1615343811.120552,2776,56409,5349,445,6,66,2,0
1615343811.194063,594,51917,5350,8118,6,60,2,0
1615343811.235087,614,51573,5263,10018,6,60,2,0
1615343811.385968,2604,45601,5291,623,6,60,2,0
1615343811.430146,426,47394,5263,1204,6,60,2,0
1615343811.436447,426,47394,5232,2472,6,60,2,0
1615343811.609299,3178,56822,5142,1434,17,60,-,-
1615343811.738946,1307,33562,5116,53413,17,60,-,-
1615343811.774842,1803,29011,5225,81,6,60,2,0
1615343811.810258,979,49726,5255,445,6,66,2,0
1615343811.873048,614,51573,5175,45363,6,60,2,0
1615343812.036470,2222,47584,5144,2579,6,60,2,0
1615343812.127408,4905,32938,5104,23,6,60,2,1
1615343812.308231,426,47394,5345,662,6,60,2,0
1615343812.342395,3922,64888,5103,445,6,66,2,0
1615343812.490316,4737,40307,5106,31059,6,60,2,0
1615343812.547938,426,47394,5173,63,6,60,2,0
1615343812.634131,4459,51266,5298,143,6,60,2,0
1615343812.658414,4160,39400,5152,3389,6,60,2,0
1615343812.694450,426,47394,5142,1713,6,60,2,0
1615343812.697529,4459,37564,5161,143,6,60,2,0
1615343812.706895,426,47394,5110,2533,6,60,2,0
1615343812.774748,4459,46548,5239,143,6,60,2,0
1615343812.790228,1404,7694,5289,21258,6,60,2,0
1615343812.806388,2780,51100,5322,445,6,66,2,0
1615343812.862900,426,47394,5118,2347,6,60,2,0
1615343812.936698,3594,40450,5176,5683,17,63,-,-
1615343812.969057,614,51573,5296,45026,6,60,2,0
1615343812.976280,426,47394,5262,2873,6,60,2,0
1615343812.986065,3468,59128,5139,9094,6,60,2,0
1615343813.002725,3178,49289,5187,1434,17,60,-,-
1615343813.009382,4320,57257,5269,445,6,66,2,0
1615343813.167896,4459,48569,5206,143,6,60,2,0
1615343813.191742,3178,39924,5207,1434,17,60,-,-
1615343813.300229,2804,62576,5251,8180,6,60,2,0
1615343813.329101,426,47394,5130,2355,6,60,2,0
1615343813.465997,1403,57000,5099,12346,6,60,2,0
1615343813.499816,635,57136,5248,20002,6,60,2,0
1615343813.518964,4674,42551,5131,14231,6,60,2,0
1615343813.532167,3370,12822,5326,45272,6,60,2,0
1615343813.541394,2791,2587,5143,23,6,60,2,0
1615343813.607000,614,51573,5294,45026,6,60,2,0
1615343813.628640,812,40279,5189,4102,6,60,2,0
1615343813.788557,1171,58653,5110,631,6,60,2,0
1615343813.822635,614,51573,5239,55862,6,60,2,0
1615343813.865040,3337,1873,5275,8413,6,60,2,0
1615343813.903939,1668,59321,5106,1433,6,60,2,0
1615343813.971401,426,47394,5199,1975,6,60,2,0
1615343813.980846,3334,53275,5241,8864,6,60,2,0
1615343814.119398,2776,56409,5349,445,6,66,2,0
1615343814.136812,4459,40465,5299,143,6,60,2,0
1615343814.194241,426,47394,5307,1085,6,60,2,0
1615343814.281484,4751,50114,5280,1433,6,60,2,0
1615343814.306704,3581,47622,5124,7777,6,60,2,0
1615343814.397359,426,47394,5106,1494,6,60,2,0
1615343814.518870,4160,53993,5267,3389,6,60,2,0
1615343814.521796,1752,50440,5121,179,6,60,2,0
1615343814.599183,426,47394,5137,1192,6,60,2,0
1615343814.648009,3474,41602,5302,3105,6,60,2,0
1615343814.648898,979,50535,5322,445,6,66,2,0
1615343814.767239,426,47394,5213,1559,6,60,2,0
1615343814.907730,614,51573,5273,45026,6,60,2,0
1615343815.168088,3178,58006,5200,1434,17,60,-,-
1615343815.257538,4320,57464,5167,445,6,66,2,0
1615343815.332678,1491,8080,5193,1707,6,60,2,0
1615343815.343320,2776,64312,5251,445,6,66,2,0
1615343815.357866,426,47394,5188,385,6,60,2,0
1615343815.376596,3351,7296,5217,18068,6,60,2,0
1615343815.440793,639,47159,5349,6652,6,60,2,0
1615343815.571839,4450,34338,5176,23,6,60,2,1
1615343815.585691,979,50648,5268,445,6,66,2,0
1615343815.667384,1544,45243,5306,13662,6,60,2,0
1615343815.743649,4810,44899,5105,5683,17,63,-,-
1615343815.751866,3922,65419,5234,445,6,66,2,0
1615343815.946078,614,51573,5115,45959,6,60,2,0
1615343816.003401,4320,57257,5269,445,6,66,2,0
1615343816.065984,614,51573,5180,45187,6,60,2,0
1615343816.070655,4784,34834,5267,137,17,92,-,-
1615343816.086798,3256,45517,5243,22099,6,60,2,0
1615343816.113015,3272,55496,5160,631,6,60,2,0
1615343816.164614,3178,40891,5193,1434,17,60,-,-
1615343816.320236,614,51573,5122,45613,6,60,2,0
1615343816.645859,2776,51626,5153,445,6,66,2,0
1615343816.715950,1027,39663,5103,23,6,60,2,1
1615343816.746400,426,47394,5158,1805,6,60,2,0
1615343816.824747,641,47262,5282,1587,6,60,2,0
1615343816.860389,2776,54805,5229,445,6,66,2,0
1615343816.889306,1770,64043,5101,5632,17,60,-,-
1615343816.893356,3708,65434,5127,23,6,60,2,0
1615343816.919154,4968,15091,5301,23,6,60,2,1
1615343816.927619,1405,23263,5182,24510,6,60,2,0
1615343817.033637,426,47394,5144,2148,6,60,2,0
1615343817.034284,1890,40718,5268,23,6,60,2,0
1615343817.096060,614,51573,5278,45836,6,60,2,0
1615343817.127068,3382,48771,5238,16770,6,60,2,0
1615343817.144830,4674,42551,5295,14231,6,60,2,0
1615343817.189139,638,47100,5327,7007,6,60,2,0
1615343817.218942,2776,61053,5100,445,6,66,2,0
1615343817.307267,3256,45517,5112,22099,6,60,2,0
1615343817.548259,254,53845,5114,445,6,66,2,0
1615343817.673158,1544,45243,5282,13662,6,60,2,0
1615343817.704075,1406,56583,5249,9516,6,60,2,0
1615343817.910991,979,49729,5255,445,6,62,2,0
1615343817.914274,632,54903,5157,1221,6,60,2,0
1615343818.028149,1826,50481,5349,3406,6,60,2,0
1615343818.135004,3988,52877,5175,1433,6,60,2,0
1615343818.216471,1936,43070,5272,13388,6,60,2,0
1615343818.265518,614,51573,5114,45613,6,60,2,0
1615343818.340353,2776,64312,5251,445,6,66,2,0
1615343818.376410,426,47394,5190,2753,6,60,2,0
1615343818.438404,621,53586,5322,80,6,60,2,0
1615343818.453556,812,40279,5280,4102,6,60,2,0
1615343818.460365,3321,41191,5300,5683,6,60,2,0
1615343818.521458,3598,36454,5235,631,6,60,2,0
1615343818.528758,4528,63476,5303,445,6,62,2,0
1615343818.673850,979,50648,5268,445,6,66,2,0
1615343818.735737,1726,58495,5300,10001,17,60,-,-
1615343818.745241,3922,65419,5234,445,6,66,2,0
1615343818.780290,614,51573,5205,45026,6,60,2,0
1615343818.811434,3351,44042,5247,9549,6,60,2,0
1615343818.884670,2006,42987,5265,445,6,60,2,0
1615343818.904799,1827,50101,5329,33899,6,60,2,0
1615343818.964780,1739,47254,5155,1433,6,60,2,0
1615343819.051945,426,47394,5174,828,6,60,2,0
1615343819.131861,2780,52097,5200,445,6,66,2,0
1615343819.137431,4459,34632,5349,143,6,60,2,0
1615343819.137549,4459,50727,5284,143,6,60,2,0
1615343819.180734,483,11604,5275,23,6,60,2,1
1615343819.265594,3012,57848,5322,3702,17,60,-,-
1615343819.267513,1804,44345,5218,14351,6,60,2,0
1615343819.354786,426,47394,5111,83,6,60,2,0
1615343819.366488,2780,52130,5123,445,6,66,2,0
1615343819.387715,637,47282,5315,2348,6,60,2,0
1615343819.531722,3178,48178,5111,1434,17,60,-,-
1615343819.565278,4858,58204,5195,445,6,66,2,0
1615343819.580000,3178,44043,5128,1434,17,60,-,-
1615343819.787985,2976,33771,5264,8111,6,60,2,0
1615343819.799219,254,54612,5211,445,6,66,2,0
1615343819.808797,637,47282,5130,2278,6,60,2,0
1615343819.860157,979,51174,5106,445,6,66,2,0
1615343819.878014,177,40292,5261,445,6,60,2,0
1615343819.945281,3478,62243,5205,8120,6,60,2,0
1615343820.009033,4470,10939,5148,2067,6,60,2,0
1615343820.039097,426,47394,5246,2979,6,60,2,0
1615343820.042152,614,51573,5144,45404,6,60,2,0
1615343820.182231,2604,45601,5315,623,6,60,2,0
1615343820.203504,637,47282,5227,2436,6,60,2,0
1615343820.216071,2776,61053,5100,445,6,66,2,0
1615343820.261114,3178,45008,5315,1434,17,60,-,-
1615343820.724486,724,48190,5109,8983,6,60,2,0
1615343820.773155,3479,6917,5194,9355,6,60,2,0
1615343820.830585,1827,50101,5341,33899,6,60,2,0
1615343820.900422,1544,45243,5251,13662,6,60,2,0
1615343820.936528,1491,8080,5125,1707,6,60,2,0
1615343820.979078,2780,52243,5122,445,6,66,2,0
1615343820.994620,426,47394,5272,64,6,60,2,0
1615343821.038624,3256,45517,5119,22099,6,60,2,0
1615343821.047233,1374,19634,5275,1194,17,60,-,-
1615343821.117682,1413,25303,5263,21242,6,60,2,0
1615343821.239355,1371,35311,5308,8880,6,60,2,0
1615343821.264961,3555,1470,5162,23,6,60,2,1
1615343821.280059,621,53586,5280,80,6,60,2,0
1615343821.306740,426,47394,5274,456,6,60,2,0
1615343821.351659,4160,46874,5291,3389,6,60,2,0
1615343821.465611,1551,48144,5198,445,6,60,2,0
1615343821.524801,4528,63476,5303,445,6,62,2,0
1615343821.578916,2911,27512,5123,26,6,60,2,0
