ts,src_ip,src_port,dst_ip,dst_port,pck_len,tcp_flags
1615346351.049884,2175,7660.0,5253,23.0,60,2.0
1615346351.071461,3496,30892.0,5248,22345.0,60,2.0
1615346351.1509972,2127,43939.0,5219,14293.0,60,2.0
1615346351.151663,1826,50481.0,5117,4002.0,60,2.0
1615346351.1852071,3271,43397.0,5288,2394.0,60,2.0
1615346351.370795,1675,59731.0,5158,3376.0,60,2.0
1615346351.370919,1675,59731.0,5221,3376.0,60,2.0
1615346351.376971,4458,49256.0,5221,389.0,60,2.0
1615346351.392253,614,51573.0,5185,45548.0,60,2.0
1615346351.455965,3379,26448.0,5313,54961.0,60,2.0
1615346351.4725811,3867,52133.0,5302,37215.0,74,2.0
1615346351.508007,4458,60906.0,5347,389.0,60,2.0
1615346351.63251,614,51573.0,5119,45414.0,60,2.0
1615346351.649935,1790,47155.0,5242,5511.0,60,2.0
1615346351.7121189,3249,63304.0,5281,445.0,66,2.0
1615346351.734901,614,51573.0,5156,45805.0,60,2.0
1615346351.749556,1366,48891.0,5348,51005.0,60,2.0
1615346351.87145,1804,44345.0,5300,14351.0,60,2.0
1615346352.014672,614,51573.0,5341,55717.0,60,2.0
1615346352.063004,614,51573.0,5259,45548.0,60,2.0
1615346352.081511,674,41672.0,5308,3393.0,60,2.0
1615346352.156541,4458,52455.0,5179,389.0,60,2.0
1615346352.282935,2935,52165.0,5341,80.0,60,2.0
1615346352.33727,1416,33100.0,5164,9623.0,60,2.0
1615346352.3439848,1255,53296.0,5276,137.0,60,2.0
1615346352.3476179,4458,44784.0,5227,389.0,60,2.0
1615346352.375134,614,51573.0,5186,45669.0,60,2.0
1615346352.3770099,614,51573.0,5181,45669.0,60,2.0
1615346352.417003,614,51573.0,5166,45805.0,60,2.0
1615346352.430339,277,50340.0,5143,3389.0,60,2.0
1615346352.4942179,426,47394.0,5136,1603.0,60,2.0
1615346352.5476391,251,49778.0,5211,445.0,66,2.0
1615346352.66055,3329,47498.0,5100,8078.0,60,2.0
1615346352.672492,614,51573.0,5299,45510.0,60,2.0
1615346352.6942449,426,47394.0,5236,2169.0,60,2.0
1615346352.725765,3314,18036.0,5276,8020.0,60,2.0
1615346352.7265859,614,51573.0,5288,55720.0,60,2.0
1615346352.732753,426,47394.0,5211,1645.0,60,2.0
1615346352.735895,614,51573.0,5199,55735.0,60,2.0
1615346352.7468538,614,51573.0,5337,45401.0,60,2.0
1615346352.869581,426,47394.0,5257,2052.0,60,2.0
1615346352.887542,4458,41987.0,5204,389.0,60,2.0
1615346353.0085971,1764,54062.0,5231,52311.0,60,2.0
1615346353.019253,614,51573.0,5122,45669.0,60,2.0
1615346353.019284,614,51573.0,5161,45669.0,60,2.0
1615346353.366488,674,41672.0,5327,3390.0,60,2.0
1615346353.398512,4458,54308.0,5323,389.0,60,2.0
1615346353.5470948,614,51573.0,5252,45414.0,60,2.0
1615346353.588941,426,47394.0,5230,1926.0,60,2.0
1615346353.5939689,4547,48435.0,5246,81.0,60,2.0
1615346353.648452,426,47394.0,5333,2852.0,60,2.0
1615346353.69627,3023,32286.0,5333,23.0,60,2.0
1615346353.7324018,1790,47155.0,5291,5511.0,60,2.0
1615346353.800365,4458,49699.0,5337,389.0,60,2.0
1615346353.883301,614,51573.0,5289,45869.0,60,2.0
1615346353.908478,3945,62533.0,5320,8080.0,60,2.0
1615346354.035931,614,51573.0,5349,45401.0,60,2.0
1615346354.211462,1395,36383.0,5177,8403.0,60,2.0
1615346354.225128,2766,12073.0,5147,23.0,60,2.0
1615346354.3075,416,58417.0,5322,23815.0,60,2.0
1615346354.3193471,150,59708.0,5180,8081.0,74,2.0
1615346354.5036151,3795,19044.0,5209,23.0,60,2.0
1615346354.5228221,426,47394.0,5265,2740.0,60,2.0
1615346354.638863,614,51573.0,5233,45548.0,60,2.0
1615346354.651616,426,47394.0,5122,2376.0,60,2.0
1615346354.806644,3333,30958.0,5172,8092.0,60,2.0
1615346354.979742,3351,11097.0,5140,10044.0,60,2.0
1615346354.98439,614,51573.0,5116,45833.0,60,2.0
1615346355.1222222,426,47394.0,5345,2302.0,60,2.0
1615346355.2549698,1395,51839.0,5341,8583.0,60,2.0
1615346355.321717,614,51573.0,5202,55720.0,60,2.0
1615346355.400523,630,52482.0,5247,22.0,60,2.0
1615346355.543737,251,49778.0,5211,445.0,66,2.0
1615346355.7041302,1805,53430.0,5252,3394.0,60,2.0
1615346355.734076,632,54903.0,5285,1503.0,60,2.0
1615346355.734758,426,47394.0,5336,513.0,60,2.0
1615346355.762277,674,41672.0,5274,3390.0,60,2.0
1615346355.883624,614,51573.0,5226,45269.0,60,2.0
1615346355.8941538,614,51573.0,5290,45510.0,60,2.0
1615346355.921104,614,51573.0,5295,45548.0,60,2.0
1615346355.968873,614,51573.0,5289,55720.0,60,2.0
1615346355.987981,614,51573.0,5253,45401.0,60,2.0
1615346356.0431461,426,47394.0,5235,907.0,60,2.0
1615346356.11025,426,47394.0,5145,2353.0,60,2.0
1615346356.164317,614,51573.0,5177,45414.0,60,2.0
1615346356.23773,426,47394.0,5138,2270.0,60,2.0
1615346356.301575,1805,53430.0,5294,3394.0,60,2.0
1615346356.3276038,426,47394.0,5111,1964.0,60,2.0
1615346356.369102,426,47394.0,5105,146.0,60,2.0
1615346356.503988,4158,50051.0,5306,80.0,60,2.0
1615346356.5552711,1826,50481.0,5258,4002.0,60,2.0
1615346356.6256151,614,51573.0,5184,55735.0,60,2.0
1615346356.712087,1675,59731.0,5281,3376.0,60,2.0
1615346356.788731,614,51573.0,5118,45414.0,60,2.0
1615346356.905064,614,51573.0,5245,45669.0,60,2.0
1615346356.914,1805,53430.0,5290,3394.0,60,2.0
1615346357.109201,639,47159.0,5332,6677.0,60,2.0
1615346357.114496,614,51573.0,5251,45869.0,60,2.0
1615346357.194718,614,51573.0,5281,45510.0,60,2.0
1615346357.267589,614,51573.0,5100,45401.0,60,2.0
1615346357.428076,2068,50279.0,5296,5909.0,60,2.0
1615346357.509641,1805,53430.0,5256,3394.0,60,2.0
1615346357.568879,426,47394.0,5224,1042.0,60,2.0
1615346357.665124,426,47394.0,5235,38.0,60,2.0
1615346357.876796,426,47394.0,5236,2778.0,60,2.0
1615346357.8867571,426,47394.0,5337,2652.0,60,2.0
1615346357.9033551,614,51573.0,5135,55720.0,60,2.0
1615346357.9713778,3249,64087.0,5295,445.0,66,2.0
1615346358.092236,614,51573.0,5146,45414.0,60,2.0
1615346358.0926108,614,51573.0,5184,45414.0,60,2.0
1615346358.093242,614,51573.0,5215,45414.0,60,2.0
1615346358.0949268,614,51573.0,5218,45414.0,60,2.0
1615346358.422466,2914,13213.0,5206,23.0,60,2.0
1615346358.439965,4458,56660.0,5349,389.0,60,2.0
1615346358.5584788,614,51573.0,5259,55735.0,60,2.0
1615346358.623784,1411,27943.0,5336,9638.0,60,2.0
1615346358.6845438,251,50286.0,5239,445.0,66,2.0
1615346358.692069,251,50321.0,5279,445.0,66,2.0
1615346358.742974,614,51573.0,5282,45414.0,60,2.0
1615346358.774817,3541,63881.0,5202,62078.0,60,2.0
1615346358.792183,426,47394.0,5256,618.0,60,2.0
1615346358.867977,614,51573.0,5109,45805.0,60,2.0
1615346358.907611,3335,41134.0,5214,9303.0,60,2.0
1615346359.037025,277,50340.0,5178,3389.0,60,2.0
1615346359.038899,426,47394.0,5174,589.0,60,2.0
1615346359.074173,426,47394.0,5142,1356.0,60,2.0
1615346359.112886,426,47394.0,5143,583.0,60,2.0
1615346359.224999,614,51573.0,5193,55735.0,60,2.0
1615346359.430088,2410,40093.0,5143,445.0,66,2.0
1615346359.526052,637,47282.0,5269,7872.0,60,2.0
1615346359.5563881,3900,53783.0,5101,445.0,66,2.0
1615346359.589824,426,47394.0,5117,435.0,60,2.0
1615346359.678375,1805,53430.0,5245,3394.0,60,2.0
1615346359.678375,1805,53430.0,5318,3394.0,60,2.0
1615346359.692302,1675,59731.0,5212,3378.0,60,2.0
1615346359.695975,4133,30909.0,5102,2121.0,60,2.0
1615346359.696331,4458,55246.0,5114,389.0,60,2.0
1615346359.813832,614,51573.0,5238,45548.0,60,2.0
1615346359.854651,614,51573.0,5156,55735.0,60,2.0
1615346359.987308,4458,43839.0,5191,389.0,60,2.0
1615346360.024143,614,51573.0,5230,45414.0,60,2.0
1615346360.165647,614,51573.0,5201,45805.0,60,2.0
1615346360.400965,1146,57513.0,5239,22.0,60,2.0
1615346360.477192,639,47159.0,5104,6535.0,60,2.0
1615346360.671024,614,51573.0,5209,45414.0,60,2.0
1615346360.9762518,614,51573.0,5297,45869.0,60,2.0
1615346361.008152,1675,59731.0,5259,3376.0,60,2.0
1615346361.154156,614,51573.0,5187,55735.0,60,2.0
1615346361.172451,2093,39827.0,5285,6379.0,60,2.0
1615346361.1811,4640,45242.0,5267,23.0,60,2.0
1615346361.209505,4458,48469.0,5103,389.0,60,2.0
1615346361.349356,426,47394.0,5190,2330.0,60,2.0
1615346361.4636278,1386,40223.0,5140,8022.0,60,2.0
1615346361.4943151,426,47394.0,5137,1362.0,60,2.0
1615346361.5472481,3083,55216.0,5278,15038.0,60,2.0
1615346361.681376,251,50286.0,5239,445.0,66,2.0
1615346361.7882302,632,54903.0,5163,1477.0,60,2.0
1615346361.794038,614,51573.0,5176,55735.0,60,2.0
1615346361.803733,614,51573.0,5174,45401.0,60,2.0
1615346361.91824,3377,22686.0,5121,49150.0,60,2.0
1615346361.975579,4458,37871.0,5308,389.0,60,2.0
1615346362.0212278,3483,27727.0,5171,5594.0,60,2.0
1615346362.06008,1790,47155.0,5319,5511.0,60,2.0
1615346362.17117,426,47394.0,5242,2013.0,60,2.0
1615346362.237302,4659,53976.0,5158,3780.0,60,2.0
1615346362.349478,644,33246.0,5247,8080.0,60,2.0
1615346362.36317,614,51573.0,5293,45510.0,60,2.0
1615346362.3809302,4458,38508.0,5133,389.0,60,2.0
1615346362.386023,640,47186.0,5109,1246.0,60,2.0
1615346362.401567,426,47394.0,5243,2078.0,60,2.0
1615346362.429321,614,51573.0,5271,55720.0,60,2.0
1615346362.441894,426,47394.0,5164,666.0,60,2.0
1615346362.525927,2410,40093.0,5143,445.0,66,2.0
1615346362.544328,529,38478.0,5199,8088.0,74,2.0
1615346362.555798,3900,53783.0,5101,445.0,66,2.0
1615346362.58199,4652,45686.0,5226,12122.0,60,2.0
1615346362.586715,426,47394.0,5135,1649.0,60,2.0
1615346362.6131608,3093,53203.0,5121,3780.0,60,2.0
1615346362.642752,3256,45517.0,5341,22099.0,60,2.0
1615346362.802957,426,47394.0,5277,1307.0,60,2.0
1615346362.863394,1630,47581.0,5203,445.0,66,2.0
1615346362.94624,426,47394.0,5209,1050.0,60,2.0
1615346363.096457,614,51573.0,5158,45401.0,60,2.0
1615346363.099027,614,51573.0,5299,45401.0,60,2.0
1615346363.153936,1675,59731.0,5291,3376.0,60,2.0
1615346363.156308,426,47394.0,5303,2178.0,60,2.0
1615346363.2664971,310,9676.0,5099,8080.0,74,2.0
1615346363.318284,1540,60000.0,5199,445.0,60,2.0
1615346363.393116,614,51573.0,5136,45669.0,60,2.0
1615346363.459547,426,47394.0,5104,1454.0,60,2.0
1615346363.489367,3369,23448.0,5159,1164.0,60,2.0
1615346363.698466,614,51573.0,5280,45548.0,60,2.0
1615346363.700326,614,51573.0,5188,45548.0,60,2.0
1615346363.7935882,3588,48946.0,5120,5060.0,74,2.0
1615346363.8952339,614,51573.0,5140,45414.0,60,2.0
1615346364.04847,4458,60958.0,5289,389.0,60,2.0
1615346364.108857,3683,46038.0,5196,1433.0,60,2.0
1615346364.109998,1805,53430.0,5257,3394.0,60,2.0
1615346364.169659,3249,64741.0,5175,445.0,66,2.0
1615346364.227824,3426,57759.0,5182,81.0,60,2.0
1615346364.2674859,310,9676.0,5099,8080.0,74,2.0
1615346364.299809,1773,49181.0,5185,8443.0,60,2.0
1615346364.3523278,614,51573.0,5229,55720.0,60,2.0
1615346364.3958,4458,33574.0,5301,389.0,60,2.0
1615346364.659209,3339,23134.0,5279,23.0,60,2.0
1615346364.674874,614,51573.0,5153,45669.0,60,2.0
1615346364.680746,1250,26200.0,5310,8858.0,60,2.0
1615346364.710432,426,47394.0,5254,2292.0,60,2.0
1615346364.797587,3588,48946.0,5120,5060.0,74,2.0
1615346364.958671,2325,50910.0,5343,1433.0,60,2.0
1615346364.984172,614,51573.0,5336,55717.0,60,2.0
1615346365.0237179,3351,36272.0,5326,12579.0,60,2.0
1615346365.060864,1411,32510.0,5233,21278.0,60,2.0
1615346365.1391,3900,54115.0,5318,445.0,66,2.0
1615346365.193528,614,51573.0,5253,45414.0,60,2.0
1615346365.320646,1406,50800.0,5259,9421.0,60,2.0
1615346365.332055,614,51573.0,5117,45669.0,60,2.0
1615346365.419006,4458,59242.0,5142,389.0,60,2.0
1615346365.55515,3317,47451.0,5260,2096.0,60,2.0
1615346365.789771,2207,44306.0,5177,8088.0,60,2.0
1615346365.810678,426,47394.0,5134,556.0,60,2.0
1615346365.913948,4458,46410.0,5211,389.0,60,2.0
1615346366.03054,637,47282.0,5129,2357.0,60,2.0
1615346366.159758,426,47394.0,5247,2830.0,60,2.0
1615346366.2135491,955,50004.0,5106,17627.0,60,2.0
1615346366.26913,310,9676.0,5099,8080.0,74,2.0
1615346366.33827,614,51573.0,5307,55735.0,60,2.0
1615346366.519394,2168,39654.0,5161,445.0,66,2.0
1615346366.576535,4665,34377.0,5251,23.0,60,2.0
1615346366.616583,1540,60000.0,5167,445.0,60,2.0
1615346366.621836,3340,20659.0,5168,3500.0,60,2.0
1615346366.6650429,4458,36946.0,5282,389.0,60,2.0
1615346366.676707,1762,55417.0,5205,4506.0,60,2.0
1615346366.706404,641,47262.0,5185,1576.0,60,2.0
1615346366.8084948,3588,48946.0,5120,5060.0,74,2.0
1615346366.864173,614,51573.0,5195,45269.0,60,2.0
1615346366.984823,614,51573.0,5331,45401.0,60,2.0
1615346366.989908,426,47394.0,5151,1963.0,60,2.0
1615346367.2459161,1805,53430.0,5240,3394.0,60,2.0
1615346367.365412,3469,48051.0,5271,2051.0,60,2.0
1615346367.407369,1675,59731.0,5286,3376.0,60,2.0
1615346367.474073,614,51573.0,5350,45869.0,60,2.0
1615346367.575072,614,51573.0,5241,55717.0,60,2.0
1615346367.5803142,614,51573.0,5320,45548.0,60,2.0
1615346367.6524858,4458,35357.0,5340,389.0,60,2.0
1615346367.688469,640,47186.0,5134,1542.0,60,2.0
1615346367.804426,614,51573.0,5273,45414.0,60,2.0
1615346367.947017,632,54903.0,5347,1099.0,60,2.0
1615346367.992916,2974,17990.0,5328,80.0,60,2.0
1615346368.076087,1773,49181.0,5170,8443.0,60,2.0
1615346368.1044981,614,51573.0,5311,45869.0,60,2.0
1615346368.110943,1185,57759.0,5281,23.0,60,2.0
1615346368.157795,3900,54115.0,5318,445.0,66,2.0
1615346368.2844949,3432,51659.0,5319,8081.0,60,2.0
1615346368.284743,1904,2282.0,5246,23.0,60,2.0
1615346368.3442268,3256,45517.0,5337,22099.0,60,2.0
1615346368.47007,1675,59731.0,5209,3376.0,60,2.0
1615346368.475814,2168,39657.0,5277,445.0,66,2.0
1615346368.578139,614,51573.0,5134,45805.0,60,2.0
1615346368.713045,1675,59731.0,5137,3362.0,60,2.0
1615346368.713455,1675,59731.0,5249,3362.0,60,2.0
1615346368.836293,3083,55216.0,5180,15038.0,60,2.0
1615346368.868251,426,47394.0,5335,2461.0,60,2.0
1615346368.882901,1251,23999.0,5291,81.0,60,2.0
1615346368.908358,3336,45035.0,5246,2086.0,60,2.0
1615346369.256094,4458,39126.0,5263,389.0,60,2.0
1615346369.517644,614,51573.0,5248,45548.0,60,2.0
1615346369.561241,614,51573.0,5171,55735.0,60,2.0
1615346369.7700448,426,47394.0,5327,1288.0,60,2.0
1615346369.918037,1373,5875.0,5245,8010.0,60,2.0
1615346369.9180589,426,47394.0,5215,2056.0,60,2.0
1615346370.0828052,4458,35076.0,5244,389.0,60,2.0
1615346370.11499,4449,46815.0,5209,1433.0,60,2.0
1615346370.1286788,1518,63296.0,5227,26.0,60,2.0
1615346370.128992,4449,46815.0,5186,1433.0,60,2.0
1615346370.176303,614,51573.0,5283,55720.0,60,2.0
1615346370.177896,614,51573.0,5267,55720.0,60,2.0
1615346370.2120519,3187,59049.0,5148,2380.0,74,2.0
1615346370.2197368,426,47394.0,5116,794.0,60,2.0
1615346370.222169,3351,20809.0,5333,9521.0,60,2.0
1615346370.224885,614,51573.0,5132,45401.0,60,2.0
1615346370.227536,614,51573.0,5147,45401.0,60,2.0
1615346370.384709,3002,43688.0,5316,23.0,60,2.0
1615346370.4103198,1757,57115.0,5293,58000.0,60,2.0
1615346370.543255,640,47186.0,5137,1018.0,60,2.0
1615346370.587828,4684,47932.0,5227,5555.0,60,2.0
1615346370.624365,2977,40747.0,5260,80.0,60,2.0
1615346370.684272,3961,24555.0,5148,8081.0,60,2.0
1615346370.723501,3352,65529.0,5242,18045.0,60,2.0
1615346370.7457528,4458,45701.0,5283,389.0,60,2.0
1615346370.820303,3588,48946.0,5120,5060.0,74,2.0
1615346370.8244789,614,51573.0,5345,55720.0,60,2.0
1615346370.837683,614,51573.0,5234,55735.0,60,2.0
1615346370.874444,614,51573.0,5163,45401.0,60,2.0
1615346371.005042,1805,53430.0,5253,3394.0,60,2.0
1615346371.0149179,3491,37035.0,5275,9458.0,60,2.0
1615346371.029921,614,51573.0,5161,45414.0,60,2.0
1615346371.047857,4160,37978.0,5108,3389.0,60,2.0
1615346371.359928,674,41672.0,5198,3393.0,60,2.0
1615346371.371305,614,51573.0,5243,55823.0,60,2.0
1615346371.459955,614,51573.0,5194,45548.0,60,2.0
1615346371.472051,2168,39657.0,5277,445.0,66,2.0
1615346371.530647,1630,48745.0,5193,445.0,66,2.0
1615346371.552604,3496,22774.0,5162,12152.0,60,2.0
1615346371.591613,4458,58935.0,5315,389.0,60,2.0
1615346371.615685,3332,46607.0,5238,8821.0,60,2.0
1615346371.664997,426,47394.0,5133,2206.0,60,2.0
1615346371.699609,1826,50481.0,5107,4002.0,60,2.0
1615346372.104732,614,51573.0,5310,45548.0,60,2.0
1615346372.1446712,614,51573.0,5272,45401.0,60,2.0
1615346372.144732,614,51573.0,5175,45401.0,60,2.0
1615346372.18089,1826,50481.0,5147,4002.0,60,2.0
1615346372.2394779,426,47394.0,5344,1310.0,60,2.0
1615346372.324523,614,51573.0,5178,45414.0,60,2.0
1615346372.3518698,3374,14859.0,5280,47193.0,60,2.0
1615346372.42564,4458,51530.0,5100,389.0,60,2.0
1615346372.629574,3119,52126.0,5174,8000.0,60,2.0
1615346372.7068539,674,41672.0,5315,3390.0,60,2.0
1615346372.7242901,4458,45472.0,5245,389.0,60,2.0
1615346372.771859,614,51573.0,5284,55720.0,60,2.0
1615346372.7765949,1675,59731.0,5121,3376.0,60,2.0
1615346372.805051,4458,52841.0,5216,389.0,60,2.0
1615346372.990202,146,57510.0,5334,445.0,60,2.0
1615346373.216797,4458,51787.0,5292,389.0,60,2.0
1615346373.2896788,3534,63641.0,5275,8088.0,60,2.0
1615346373.363452,1544,45243.0,5342,13680.0,60,2.0
1615346373.433422,1790,47155.0,5251,5511.0,60,2.0
1615346373.434672,614,51573.0,5186,55735.0,60,2.0
1615346373.444557,614,51573.0,5200,45401.0,60,2.0
1615346373.483305,4416,54183.0,5259,102.0,60,2.0
1615346373.548655,694,60827.0,5336,3780.0,60,2.0
1615346373.573885,614,51573.0,5211,45978.0,60,2.0
1615346373.811798,426,47394.0,5233,106.0,60,2.0
1615346373.892175,3328,7385.0,5194,9180.0,60,2.0
1615346373.946377,1251,23320.0,5316,4443.0,60,2.0
1615346374.05036,1882,11906.0,5304,23.0,60,2.0
1615346374.052443,614,51573.0,5315,45548.0,60,2.0
1615346374.071284,3588,59798.0,5120,5060.0,74,2.0
1615346374.083565,614,51573.0,5156,55720.0,60,2.0
1615346374.0909688,1790,47155.0,5307,57899.0,60,2.0
1615346374.198121,674,41672.0,5247,3393.0,60,2.0
1615346374.414551,1790,47155.0,5221,27123.0,60,2.0
1615346374.4607608,277,50340.0,5115,3389.0,60,2.0
1615346374.464736,3692,47105.0,5146,8080.0,60,2.0
1615346374.466989,426,47394.0,5318,2834.0,60,2.0
1615346374.4699268,3028,42722.0,5184,80.0,74,2.0
1615346374.474866,277,50340.0,5212,3389.0,60,2.0
1615346374.689965,1414,62360.0,5124,9501.0,60,2.0
1615346374.692213,426,47394.0,5327,2073.0,60,2.0
1615346374.7342598,4888,44744.0,5150,1433.0,60,2.0
1615346374.7446449,3460,42471.0,5240,22222.0,60,2.0
1615346374.890518,614,51573.0,5269,45414.0,60,2.0
1615346374.973025,3028,42533.0,5184,443.0,74,2.0
1615346375.034194,614,51573.0,5178,45669.0,60,2.0
1615346375.0722198,3588,59798.0,5120,5060.0,74,2.0
1615346375.13231,1790,47155.0,5244,57899.0,60,2.0
1615346375.225749,1229,41364.0,5198,80.0,60,2.0
1615346375.233466,614,51573.0,5338,45869.0,60,2.0
1615346375.236674,4458,52018.0,5183,389.0,60,2.0
1615346375.241233,426,47394.0,5178,2581.0,60,2.0
1615346375.246261,1805,53430.0,5237,3394.0,60,2.0
1615346375.275017,426,47394.0,5206,1976.0,60,2.0
1615346375.3385632,1630,48173.0,5328,445.0,66,2.0
1615346375.472025,3028,42722.0,5184,80.0,74,2.0
1615346375.472692,3028,52398.0,5184,8080.0,74,2.0
1615346375.489784,614,51573.0,5130,45978.0,60,2.0
1615346375.566451,614,51573.0,5168,45414.0,60,2.0
1615346375.597007,3338,8227.0,5343,9207.0,60,2.0
1615346375.646405,4458,50639.0,5220,389.0,60,2.0
1615346375.720844,2054,42440.0,5143,9001.0,74,2.0
1615346375.8095849,4153,42620.0,5232,80.0,74,2.0
1615346375.8401961,1406,62610.0,5237,9622.0,60,2.0
1615346375.974994,3028,42533.0,5184,443.0,74,2.0
1615346375.977901,3028,38627.0,5184,8081.0,74,2.0
1615346376.027913,614,51573.0,5180,55735.0,60,2.0
1615346376.24161,426,47394.0,5292,2624.0,60,2.0
1615346376.4745948,3028,52398.0,5184,8080.0,74,2.0
1615346376.48,3028,42573.0,5184,8000.0,74,2.0
1615346376.571516,3249,49560.0,5285,445.0,66,2.0
1615346376.600641,635,57136.0,5123,1111.0,60,2.0
1615346376.604499,614,51573.0,5293,55717.0,60,2.0
1615346376.6046062,614,51573.0,5258,55717.0,60,2.0
1615346376.642188,1540,60000.0,5188,445.0,60,2.0
1615346376.743232,3357,34383.0,5333,9469.0,60,2.0
1615346376.768405,637,47282.0,5320,7901.0,60,2.0
1615346376.7703161,1769,54011.0,5144,888.0,60,2.0
1615346376.8098302,4153,42620.0,5232,80.0,74,2.0
1615346376.868254,614,51573.0,5147,45414.0,60,2.0
1615346376.902373,2977,33059.0,5227,443.0,60,2.0
1615346376.978359,4685,59423.0,5254,3128.0,60,2.0
1615346376.9789028,3028,38627.0,5184,8081.0,74,2.0
1615346377.012238,3028,37461.0,5184,8443.0,74,2.0
1615346377.0357199,1675,59731.0,5266,3376.0,60,2.0
1615346377.055357,1805,53430.0,5242,3394.0,60,2.0
1615346377.073123,3588,59798.0,5120,5060.0,74,2.0
1615346377.074269,3377,61342.0,5165,21904.0,60,2.0
1615346377.1809301,4458,35488.0,5234,389.0,60,2.0
1615346377.2792552,1675,59731.0,5234,3362.0,60,2.0
1615346377.299159,3220,32253.0,5099,5902.0,62,2.0
1615346377.46542,3307,48477.0,5201,4444.0,60,2.0
1615346377.481953,3028,42573.0,5184,8000.0,74,2.0
1615346377.5132132,3028,59978.0,5184,8181.0,74,2.0
1615346377.518542,614,51573.0,5141,45414.0,60,2.0
1615346377.5186222,614,51573.0,5171,45414.0,60,2.0
1615346377.637436,1805,53430.0,5249,3394.0,60,2.0
1615346377.730502,426,47394.0,5116,1043.0,60,2.0
1615346377.785312,4458,44909.0,5197,389.0,60,2.0
1615346377.8900971,426,47394.0,5098,877.0,60,2.0
1615346377.971105,614,51573.0,5164,45401.0,60,2.0
1615346378.0140688,3028,37461.0,5184,8443.0,74,2.0
1615346378.0201302,4458,40185.0,5297,389.0,60,2.0
1615346378.0247462,3418,59989.0,5230,443.0,60,2.0
1615346378.066008,3353,5378.0,5238,9706.0,60,2.0
1615346378.11549,3900,54979.0,5240,445.0,66,2.0
1615346378.12932,2200,40558.0,5278,445.0,60,2.0
1615346378.298417,614,51573.0,5136,45805.0,60,2.0
1615346378.318986,641,47262.0,5282,2069.0,60,2.0
1615346378.409939,1805,53430.0,5297,3394.0,60,2.0
1615346378.516066,3028,59978.0,5184,8181.0,74,2.0
1615346378.570871,614,51573.0,5294,55717.0,60,2.0
1615346378.702854,3082,48718.0,5309,5555.0,60,2.0
1615346378.708192,1981,14621.0,5177,23.0,60,2.0
1615346378.755538,614,51573.0,5181,45978.0,60,2.0
1615346378.813558,4153,42620.0,5232,80.0,74,2.0
1615346378.8539288,3588,48946.0,5120,5060.0,74,2.0
1615346378.91733,614,51573.0,5151,45669.0,60,2.0
1615346378.989965,1805,53430.0,5308,3394.0,60,2.0
1615346379.220747,614,51573.0,5256,55717.0,60,2.0
1615346379.247772,426,47394.0,5167,2027.0,60,2.0
1615346379.319619,426,47394.0,5142,1008.0,60,2.0
1615346379.3646948,4458,52445.0,5102,389.0,60,2.0
1615346379.443625,614,51573.0,5212,45414.0,60,2.0
1615346379.502156,3117,43399.0,5240,8080.0,60,2.0
1615346379.62441,426,47394.0,5305,2181.0,60,2.0
1615346379.673042,1406,47721.0,5275,21247.0,60,2.0
1615346379.707899,3470,17581.0,5157,8099.0,60,2.0
1615346379.804456,1805,53430.0,5322,3394.0,60,2.0
1615346379.855743,4160,46975.0,5284,3389.0,60,2.0
1615346379.868862,614,51573.0,5112,5566.0,60,2.0
1615346380.2149339,614,51573.0,5239,45669.0,60,2.0
1615346380.324817,426,47394.0,5223,1539.0,60,2.0
1615346380.339552,1790,47155.0,5256,57899.0,60,2.0
1615346380.511002,426,47394.0,5161,1827.0,60,2.0
1615346380.630673,3060,47218.0,5200,3780.0,60,2.0
1615346380.658596,426,47394.0,5236,1993.0,60,2.0
1615346380.667083,426,47394.0,5345,632.0,60,2.0
1615346381.084936,3588,59798.0,5120,5060.0,74,2.0
1615346381.116641,3900,54979.0,5240,445.0,66,2.0
1615346381.165279,614,51573.0,5105,5566.0,60,2.0
1615346381.171542,614,51573.0,5267,45548.0,60,2.0
1615346381.172239,614,51573.0,5256,45548.0,60,2.0
1615346381.196039,4458,42086.0,5316,389.0,60,2.0
1615346381.212877,614,51573.0,5167,55735.0,60,2.0
1615346381.231854,643,47309.0,5251,9144.0,60,2.0
1615346381.235885,1751,56628.0,5171,8800.0,60,2.0
1615346381.26933,426,47394.0,5264,928.0,60,2.0
1615346381.3428051,1544,45243.0,5340,13680.0,60,2.0
1615346381.410157,1540,60000.0,5274,445.0,60,2.0
1615346381.50526,614,51573.0,5179,45669.0,60,2.0
1615346381.5506551,1675,59731.0,5177,3362.0,60,2.0
1615346381.765018,1790,47155.0,5250,5511.0,60,2.0
1615346381.882328,1120,44655.0,5106,3780.0,60,2.0
1615346381.9473062,426,47394.0,5249,2448.0,60,2.0
1615346382.060195,674,41672.0,5250,3390.0,60,2.0
1615346382.075636,3443,51447.0,5284,3780.0,60,2.0
1615346382.2399461,3762,4657.0,5108,23.0,60,2.0
1615346382.293541,2065,63632.0,5223,8080.0,60,2.0
1615346382.318435,1540,60000.0,5179,35200.0,60,2.0
1615346382.399914,1675,59731.0,5244,3376.0,60,2.0
1615346382.448024,639,47159.0,5293,6603.0,60,2.0
1615346382.518575,426,47394.0,5310,200.0,60,2.0
1615346382.530093,614,51573.0,5251,45401.0,60,2.0
1615346382.539966,1630,46246.0,5185,445.0,66,2.0
