ts,src_ip,src_port,dst_ip,dst_port,pck_len,user,num_attack,first_port_scan,ip_diff,port_diff,range_ip,range_port,ip_medium,ip_std,port_medium,port_std,pck_medium,pck_std
1615346627.094815,1474,5143.0,5199,54973.0,456,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.094893,1474,5143.0,5200,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0949981,1474,5143.0,5201,54973.0,457,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.095049,1474,5143.0,5202,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0952241,1474,5143.0,5203,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.095349,1474,5143.0,5204,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.095428,1474,5143.0,5206,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.09545,1474,5143.0,5205,54973.0,459,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.095528,1474,5143.0,5207,54973.0,459,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0956528,1474,5143.0,5208,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0958529,1474,5143.0,5209,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0958529,1474,5143.0,5210,54973.0,457,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.095921,1474,5143.0,5211,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0961359,1474,5143.0,5212,54973.0,457,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0961552,1474,5143.0,5213,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0963788,1474,5143.0,5215,54973.0,457,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0966,1474,5143.0,5214,54973.0,456,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0966,1474,5143.0,5216,54973.0,456,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0966554,1474,5143.0,5218,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.0966554,1474,5143.0,5217,54973.0,459,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
1615346627.096785,1474,5143.0,5219,54973.0,458,3576,253,54973.0,253,1,252,0,5224.0,73.03423854604085,54973.0,0.0,456.8893280632411,1.4376380301777096
